-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  21.2   Longitude 113.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS50M
2025,1,28,2,599.7,17.89,9.39
2025,1,28,3,718.5,17.91,9.03
2025,1,28,4,806.88,17.82,8.61
2025,1,28,5,771.15,17.75,8.3
2025,1,28,6,679.47,17.7,8.18
2025,1,28,7,510.25,17.67,8.1
2025,1,28,8,300.62,17.69,8.04
2025,1,28,9,89.32,17.79,8.06
2025,1,28,10,0.0,17.96,8.05
2025,1,28,11,0.0,18.17,7.93
2025,1,28,12,0.0,18.4,7.71
2025,1,28,13,0.0,18.63,7.54
2025,1,28,14,0.0,18.82,7.58
2025,1,28,15,0.0,19.0,7.72
2025,1,28,16,0.0,19.06,7.87
2025,1,28,17,0.0,19.0,7.94
2025,1,28,18,0.0,18.92,7.9
2025,1,28,19,0.0,18.91,7.83
2025,1,28,20,0.0,18.94,7.75
2025,1,28,21,0.0,18.99,7.84
2025,1,28,22,0.0,19.02,8.04
2025,1,28,23,21.35,19.06,8.26
2025,1,29,0,134.4,19.12,8.37
2025,1,29,1,307.35,19.19,8.35
2025,1,29,2,480.08,19.19,8.23
2025,1,29,3,573.6,19.06,8.11
2025,1,29,4,726.22,18.88,7.99
2025,1,29,5,709.9,18.7,7.81
2025,1,29,6,625.38,18.54,7.61
2025,1,29,7,466.88,18.43,7.42
2025,1,29,8,238.88,18.37,7.22
2025,1,29,9,68.32,18.36,7.18
2025,1,29,10,0.0,18.37,7.17
2025,1,29,11,0.0,18.47,7.06
2025,1,29,12,0.0,18.62,6.93
2025,1,29,13,0.0,18.78,6.81
2025,1,29,14,0.0,18.97,6.72
2025,1,29,15,0.0,19.22,6.43
2025,1,29,16,0.0,19.5,6.06
2025,1,29,17,0.0,19.72,5.79
2025,1,29,18,0.0,19.85,5.73
2025,1,29,19,0.0,19.92,5.97
2025,1,29,20,0.0,19.92,6.41
2025,1,29,21,0.0,19.87,6.94
2025,1,29,22,0.0,19.93,7.53
2025,1,29,23,19.42,19.98,8.08
2025,1,30,0,113.68,20.03,8.52
2025,1,30,1,241.85,20.12,8.76
2025,1,30,2,430.15,20.17,8.79
2025,1,30,3,515.72,20.13,8.64
2025,1,30,4,619.22,20.08,8.4
2025,1,30,5,483.5,20.03,8.22
2025,1,30,6,510.1,19.98,8.12
2025,1,30,7,384.48,19.98,8.14
2025,1,30,8,221.82,20.02,8.23
2025,1,30,9,75.75,20.12,8.24
2025,1,30,10,0.0,20.25,8.12
2025,1,30,11,0.0,20.43,7.97
2025,1,30,12,0.0,20.59,7.7
2025,1,30,13,0.0,20.64,7.34
2025,1,30,14,0.0,20.61,7.08
2025,1,30,15,0.0,20.62,7.05
2025,1,30,16,0.0,20.64,7.09
2025,1,30,17,0.0,20.68,7.25
2025,1,30,18,0.0,20.71,7.54
2025,1,30,19,0.0,20.7,7.88
2025,1,30,20,0.0,20.66,8.05
2025,1,30,21,0.0,20.65,8.23
2025,1,30,22,0.0,20.68,8.46
2025,1,30,23,20.9,20.73,8.67
2025,1,31,0,113.2,20.82,9.06
2025,1,31,1,226.25,20.94,9.22
2025,1,31,2,415.98,20.99,8.9
2025,1,31,3,560.45,20.92,8.36
2025,1,31,4,546.95,20.77,7.91
2025,1,31,5,493.0,20.65,7.63
2025,1,31,6,383.73,20.59,7.49
2025,1,31,7,258.98,20.57,7.37
2025,1,31,8,157.1,20.58,7.36
2025,1,31,9,60.0,20.56,7.31
2025,1,31,10,0.0,20.51,7.17
2025,1,31,11,0.0,20.49,7.07
2025,1,31,12,0.0,20.46,6.94
2025,1,31,13,0.0,20.44,6.67
2025,1,31,14,0.0,20.43,6.27
2025,1,31,15,0.0,20.42,5.97
2025,1,31,16,0.0,20.42,5.83
2025,1,31,17,0.0,20.39,5.91
2025,1,31,18,0.0,20.29,6.26
2025,1,31,19,0.0,20.19,6.73
2025,1,31,20,0.0,20.11,7.15
2025,1,31,21,0.0,20.06,7.21
2025,1,31,22,0.0,20.04,7.04
2025,1,31,23,30.27,20.04,6.83
2025,2,1,0,128.65,20.06,6.49
2025,2,1,1,278.98,20.1,6.04
2025,2,1,2,397.55,20.15,5.55
2025,2,1,3,491.52,20.08,5.21
2025,2,1,4,545.8,19.93,5.11
2025,2,1,5,531.95,19.77,5.1
2025,2,1,6,407.33,19.69,5.08
2025,2,1,7,274.7,19.66,5.12
2025,2,1,8,163.88,19.66,5.19
2025,2,1,9,64.35,19.75,5.19
2025,2,1,10,0.0,19.89,5.16
2025,2,1,11,0.0,20.04,5.17
2025,2,1,12,0.0,20.19,5.2
2025,2,1,13,0.0,20.32,5.09
2025,2,1,14,0.0,20.43,4.8
2025,2,1,15,0.0,20.61,4.35
2025,2,1,16,0.0,20.8,3.97
2025,2,1,17,0.0,20.94,3.76
2025,2,1,18,0.0,21.0,3.9
2025,2,1,19,0.0,21.02,4.48
2025,2,1,20,0.0,21.0,5.27
2025,2,1,21,0.0,20.91,6.02
2025,2,1,22,0.0,20.8,6.45
2025,2,1,23,23.73,20.75,6.59
2025,2,2,0,133.02,20.78,6.59
2025,2,2,1,256.48,20.81,6.49
2025,2,2,2,369.0,20.81,6.28
2025,2,2,3,427.67,20.72,6.11
2025,2,2,4,483.6,20.58,6.01
2025,2,2,5,539.95,20.46,5.91
2025,2,2,6,494.4,20.35,5.82
2025,2,2,7,323.73,20.28,5.77
2025,2,2,8,189.07,20.23,5.86
2025,2,2,9,66.62,20.29,6.04
2025,2,2,10,0.0,20.44,6.19
2025,2,2,11,0.0,20.61,6.25
2025,2,2,12,0.0,20.75,6.2
2025,2,2,13,0.0,20.83,6.05
2025,2,2,14,0.0,20.85,5.95
2025,2,2,15,0.0,20.81,6.09
2025,2,2,16,0.0,20.65,6.84
2025,2,2,17,0.0,20.34,7.91
2025,2,2,18,0.0,20.01,8.76
2025,2,2,19,0.0,19.77,9.33
2025,2,2,20,0.0,19.57,9.76
2025,2,2,21,0.0,19.29,10.31
2025,2,2,22,0.0,18.89,10.74
2025,2,2,23,7.3,18.47,10.8
2025,2,3,0,45.15,18.12,10.57
2025,2,3,1,87.75,17.91,10.32
2025,2,3,2,113.22,17.84,10.22
2025,2,3,3,202.43,17.74,10.35
2025,2,3,4,278.1,17.62,10.59
2025,2,3,5,236.82,17.48,10.75
2025,2,3,6,206.3,17.42,10.83
2025,2,3,7,131.68,17.45,10.95
2025,2,3,8,73.7,17.58,11.16
2025,2,3,9,22.08,17.76,11.32
2025,2,3,10,0.0,17.91,11.39
2025,2,3,11,0.0,18.0,11.51
2025,2,3,12,0.0,18.01,11.69
2025,2,3,13,0.0,17.94,11.86
2025,2,3,14,0.0,17.68,12.04
2025,2,3,15,0.0,17.26,12.18
2025,2,3,16,0.0,16.7,12.13
2025,2,3,17,0.0,16.15,11.9
2025,2,3,18,0.0,15.83,11.62
2025,2,3,19,0.0,15.77,11.26
2025,2,3,20,0.0,15.9,10.85
2025,2,3,21,0.0,16.02,10.61
2025,2,3,22,0.0,16.17,10.28
2025,2,3,23,11.8,16.36,9.77
2025,2,4,0,49.58,16.62,9.21
2025,2,4,1,137.2,16.93,8.67
2025,2,4,2,200.77,17.21,8.23
2025,2,4,3,216.25,17.31,8.09
2025,2,4,4,285.7,17.27,8.15
2025,2,4,5,209.23,17.19,8.14
2025,2,4,6,275.95,17.13,8.04
2025,2,4,7,246.6,17.13,7.85
2025,2,4,8,138.52,17.16,7.56
2025,2,4,9,50.45,17.19,7.13
2025,2,4,10,0.0,17.23,6.7
2025,2,4,11,0.0,17.3,6.36
2025,2,4,12,0.0,17.37,6.05
2025,2,4,13,0.0,17.44,5.73
2025,2,4,14,0.0,17.49,5.49
2025,2,4,15,0.0,17.64,5.39
2025,2,4,16,0.0,17.87,5.44
2025,2,4,17,0.0,18.11,5.6
2025,2,4,18,0.0,18.36,5.84
2025,2,4,19,0.0,18.58,6.1
2025,2,4,20,0.0,18.78,6.3
2025,2,4,21,0.0,18.92,6.45
2025,2,4,22,0.0,19.03,6.63
2025,2,4,23,35.62,19.12,6.87
2025,2,5,0,167.62,19.18,7.07
2025,2,5,1,331.75,19.21,7.18
2025,2,5,2,446.83,19.2,7.18
2025,2,5,3,556.17,19.15,7.06
2025,2,5,4,686.92,19.08,6.91
2025,2,5,5,556.88,19.01,6.73
2025,2,5,6,475.15,18.95,6.62
2025,2,5,7,318.23,18.93,6.64
2025,2,5,8,162.43,18.95,6.76
2025,2,5,9,60.55,18.93,7.02
2025,2,5,10,0.0,18.9,7.31
2025,2,5,11,0.0,18.89,7.58
2025,2,5,12,0.0,18.92,7.66
2025,2,5,13,0.0,18.97,7.59
2025,2,5,14,0.0,19.05,7.46
2025,2,5,15,0.0,19.18,7.1
2025,2,5,16,0.0,19.3,6.73
2025,2,5,17,0.0,19.38,6.51
2025,2,5,18,0.0,19.45,6.37
2025,2,5,19,0.0,19.49,6.32
2025,2,5,20,0.0,19.53,6.28
2025,2,5,21,0.0,19.56,6.44
2025,2,5,22,0.0,19.62,6.72
2025,2,5,23,23.73,19.7,6.96
2025,2,6,0,93.22,19.8,7.07
2025,2,6,1,199.35,19.92,7.06
2025,2,6,2,360.5,20.02,6.89
2025,2,6,3,539.58,19.96,6.54
2025,2,6,4,617.05,19.77,6.24
2025,2,6,5,547.47,19.61,6.02
2025,2,6,6,264.77,19.5,5.99
2025,2,6,7,136.7,19.44,6.19
2025,2,6,8,89.55,19.37,6.59
2025,2,6,9,36.53,19.33,7.08
2025,2,6,10,0.0,19.33,7.58
2025,2,6,11,0.0,19.36,8.01
2025,2,6,12,0.0,19.42,8.29
2025,2,6,13,0.0,19.51,8.45
2025,2,6,14,0.0,19.6,8.55
2025,2,6,15,0.0,19.74,8.57
2025,2,6,16,0.0,19.89,8.65
2025,2,6,17,0.0,19.93,8.95
2025,2,6,18,0.0,19.9,9.53
2025,2,6,19,0.0,19.79,10.25
2025,2,6,20,0.0,19.54,10.84
2025,2,6,21,0.0,19.18,11.17
2025,2,6,22,0.0,18.75,11.28
2025,2,6,23,19.2,18.29,11.26
2025,2,7,0,95.85,17.91,11.33
2025,2,7,1,205.4,17.68,11.43
2025,2,7,2,241.43,17.59,11.37
2025,2,7,3,263.73,17.45,11.3
2025,2,7,4,306.42,17.3,11.26
2025,2,7,5,329.98,17.27,11.18
2025,2,7,6,292.52,17.33,11.3
2025,2,7,7,182.5,17.45,11.61
2025,2,7,8,99.57,17.57,12.0
2025,2,7,9,36.1,17.7,12.25
2025,2,7,10,0.0,17.73,12.33
2025,2,7,11,0.0,17.59,12.48
2025,2,7,12,0.0,17.32,12.54
2025,2,7,13,0.0,17.04,12.56
2025,2,7,14,0.0,16.73,13.02
2025,2,7,15,0.0,16.48,13.41
2025,2,7,16,0.0,16.3,13.27
2025,2,7,17,0.0,16.22,13.17
2025,2,7,18,0.0,16.15,13.34
2025,2,7,19,0.0,16.05,13.2
2025,2,7,20,0.0,15.95,12.88
2025,2,7,21,0.0,15.88,12.68
2025,2,7,22,0.0,15.88,12.48
2025,2,7,23,17.08,15.88,12.25
2025,2,8,0,102.38,15.87,12.06
2025,2,8,1,221.23,15.88,11.85
2025,2,8,2,480.95,15.91,11.54
2025,2,8,3,605.78,15.74,11.31
2025,2,8,4,621.03,15.55,11.1
2025,2,8,5,653.28,15.52,10.68
2025,2,8,6,571.03,15.62,10.13
2025,2,8,7,275.67,15.79,9.57
2025,2,8,8,147.5,16.01,9.09
2025,2,8,9,51.65,16.37,8.68
2025,2,8,10,0.0,16.8,8.36
2025,2,8,11,0.0,17.17,8.26
2025,2,8,12,0.0,17.5,8.46
2025,2,8,13,0.0,17.75,8.85
2025,2,8,14,0.0,17.9,9.41
2025,2,8,15,0.0,17.98,10.08
2025,2,8,16,0.0,17.79,10.9
2025,2,8,17,0.0,17.28,11.66
2025,2,8,18,0.0,16.72,11.94
2025,2,8,19,0.0,16.44,11.88
2025,2,8,20,0.0,16.48,11.71
2025,2,8,21,0.0,16.59,11.58
2025,2,8,22,0.0,16.65,11.39
2025,2,8,23,19.88,16.71,11.08
2025,2,9,0,141.12,16.82,10.71
2025,2,9,1,320.45,16.95,10.29
2025,2,9,2,435.62,17.09,9.81
2025,2,9,3,621.9,17.08,9.39
2025,2,9,4,763.03,16.99,9.11
2025,2,9,5,794.75,16.93,8.91
2025,2,9,6,695.4,16.86,8.65
2025,2,9,7,537.05,16.83,8.27
2025,2,9,8,330.58,16.86,7.87
2025,2,9,9,122.55,16.91,7.81
2025,2,9,10,0.0,16.94,7.95
2025,2,9,11,0.0,16.98,8.12
2025,2,9,12,0.0,17.04,8.23
2025,2,9,13,0.0,17.12,8.33
2025,2,9,14,0.0,17.19,8.6
2025,2,9,15,0.0,17.41,8.82
2025,2,9,16,0.0,17.71,8.92
2025,2,9,17,0.0,17.97,8.96
2025,2,9,18,0.0,18.17,9.12
2025,2,9,19,0.0,18.33,9.44
2025,2,9,20,0.0,18.44,9.81
2025,2,9,21,0.0,18.49,10.05
2025,2,9,22,0.0,18.53,10.14
2025,2,9,23,35.33,18.58,10.07
2025,2,10,0,167.55,18.67,9.85
2025,2,10,1,341.83,18.77,9.67
2025,2,10,2,449.33,18.83,9.57
2025,2,10,3,576.45,18.67,9.46
2025,2,10,4,686.3,18.41,9.31
2025,2,10,5,613.22,18.21,9.01
2025,2,10,6,557.1,18.1,8.66
2025,2,10,7,478.4,18.03,8.25
2025,2,10,8,276.8,18.01,7.87
2025,2,10,9,95.43,18.1,7.74
2025,2,10,10,0.0,18.28,7.57
2025,2,10,11,0.0,18.55,7.3
2025,2,10,12,0.0,18.81,7.09
2025,2,10,13,0.0,19.01,6.97
2025,2,10,14,0.0,19.12,6.84
2025,2,10,15,0.0,19.23,6.7
2025,2,10,16,0.0,19.37,6.59
2025,2,10,17,0.0,19.49,6.6
2025,2,10,18,0.0,19.61,6.74
2025,2,10,19,0.0,19.71,7.0
2025,2,10,20,0.0,19.77,7.36
2025,2,10,21,0.0,19.8,7.67
2025,2,10,22,0.0,19.86,7.9
2025,2,10,23,24.23,19.95,7.99
2025,2,11,0,144.73,20.04,7.98
2025,2,11,1,322.98,20.08,7.99
2025,2,11,2,389.5,20.03,7.91
2025,2,11,3,428.5,19.91,7.82
2025,2,11,4,513.0,19.76,7.82
2025,2,11,5,449.98,19.66,7.83
2025,2,11,6,374.25,19.61,7.75
2025,2,11,7,189.02,19.61,7.59
2025,2,11,8,126.05,19.65,7.34
2025,2,11,9,51.83,19.73,7.19
2025,2,11,10,2.05,19.83,7.16
2025,2,11,11,0.0,19.93,7.13
2025,2,11,12,0.0,20.02,6.94
2025,2,11,13,0.0,20.1,6.73
2025,2,11,14,0.0,20.16,6.57
2025,2,11,15,0.0,20.19,6.41
2025,2,11,16,0.0,20.14,6.49
2025,2,11,17,0.0,20.06,6.69
2025,2,11,18,0.0,19.95,6.87
2025,2,11,19,0.0,19.86,7.07
2025,2,11,20,0.0,19.81,7.31
2025,2,11,21,0.0,19.76,7.4
2025,2,11,22,0.0,19.71,7.45
2025,2,11,23,14.85,19.64,7.54
2025,2,12,0,64.5,19.56,7.68
2025,2,12,1,107.55,19.44,7.81
2025,2,12,2,151.0,19.34,7.89
2025,2,12,3,223.82,19.21,7.95
2025,2,12,4,283.95,19.11,7.99
2025,2,12,5,260.25,19.07,8.02
2025,2,12,6,251.0,19.09,8.01
2025,2,12,7,201.38,19.12,7.89
2025,2,12,8,107.22,19.2,7.7
2025,2,12,9,35.88,19.34,7.42
2025,2,12,10,1.77,19.5,7.12
2025,2,12,11,0.0,19.65,6.87
2025,2,12,12,0.0,19.79,6.66
2025,2,12,13,0.0,19.89,6.28
2025,2,12,14,0.0,19.92,5.75
2025,2,12,15,0.0,20.08,5.4
2025,2,12,16,0.0,20.22,6.31
2025,2,12,17,0.0,20.06,8.46
2025,2,12,18,0.0,19.52,10.24
2025,2,12,19,0.0,19.12,10.73
2025,2,12,20,0.0,19.23,10.66
2025,2,12,21,0.0,19.4,11.06
2025,2,12,22,0.0,19.27,11.51
2025,2,12,23,14.82,18.89,11.51
2025,2,13,0,75.4,18.57,11.4
2025,2,13,1,117.18,18.46,11.27
2025,2,13,2,130.9,18.54,11.07
2025,2,13,3,211.2,18.52,10.79
2025,2,13,4,205.55,18.47,10.37
2025,2,13,5,223.88,18.59,9.93
2025,2,13,6,139.27,18.86,9.85
2025,2,13,7,125.6,19.02,10.0
2025,2,13,8,79.18,19.0,9.94
2025,2,13,9,33.25,19.0,9.91
2025,2,13,10,1.8,19.05,9.99
2025,2,13,11,0.0,19.1,10.09
2025,2,13,12,0.0,19.18,10.13
2025,2,13,13,0.0,19.23,10.05
2025,2,13,14,0.0,19.24,9.77
2025,2,13,15,0.0,19.31,9.29
2025,2,13,16,0.0,19.37,8.75
2025,2,13,17,0.0,19.33,8.45
2025,2,13,18,0.0,19.23,8.44
2025,2,13,19,0.0,19.17,8.6
2025,2,13,20,0.0,19.16,8.73
2025,2,13,21,0.0,19.15,8.92
2025,2,13,22,0.0,19.11,9.03
2025,2,13,23,17.98,19.11,8.99
2025,2,14,0,66.35,19.15,8.79
2025,2,14,1,115.43,19.21,8.49
2025,2,14,2,165.77,19.26,8.1
2025,2,14,3,247.93,19.18,7.58
2025,2,14,4,274.95,19.06,7.16
2025,2,14,5,222.2,18.96,6.81
2025,2,14,6,247.57,18.89,6.53
2025,2,14,7,202.77,18.86,6.31
2025,2,14,8,132.2,18.84,6.1
2025,2,14,9,56.38,18.93,5.97
2025,2,14,10,2.58,19.1,5.92
2025,2,14,11,0.0,19.31,5.9
2025,2,14,12,0.0,19.54,5.81
2025,2,14,13,0.0,19.71,5.47
2025,2,14,14,0.0,19.82,4.98
2025,2,14,15,0.0,19.94,4.69
2025,2,14,16,0.0,20.06,4.61
2025,2,14,17,0.0,20.14,4.58
2025,2,14,18,0.0,20.17,4.62
2025,2,14,19,0.0,20.2,4.83
2025,2,14,20,0.0,20.22,5.19
2025,2,14,21,0.0,20.21,5.41
2025,2,14,22,0.0,20.23,5.46
2025,2,14,23,32.25,20.27,5.44
2025,2,15,0,148.43,20.33,5.36
2025,2,15,1,270.48,20.4,5.26
2025,2,15,2,487.83,20.44,5.01
2025,2,15,3,708.67,20.47,4.55
2025,2,15,4,783.28,20.47,4.11
2025,2,15,5,791.83,20.47,3.74
2025,2,15,6,674.97,20.48,3.49
2025,2,15,7,482.12,20.49,3.42
2025,2,15,8,294.83,20.5,3.48
2025,2,15,9,103.53,20.53,3.6
2025,2,15,10,3.83,20.57,3.75
2025,2,15,11,0.0,20.63,3.87
2025,2,15,12,0.0,20.71,3.87
2025,2,15,13,0.0,20.77,3.58
2025,2,15,14,0.0,20.8,2.96
2025,2,15,15,0.0,20.79,2.22
2025,2,15,16,0.0,20.79,1.6
2025,2,15,17,0.0,20.74,1.39
2025,2,15,18,0.0,20.65,1.73
2025,2,15,19,0.0,20.55,2.57
2025,2,15,20,0.0,20.46,3.66
2025,2,15,21,0.0,20.4,4.61
2025,2,15,22,0.0,20.34,5.16
2025,2,15,23,48.03,20.23,5.25
2025,2,16,0,225.0,20.12,5.08
2025,2,16,1,432.85,20.06,4.87
2025,2,16,2,625.8,20.07,4.62
2025,2,16,3,742.38,20.07,4.8
2025,2,16,4,761.47,20.09,5.1
2025,2,16,5,779.1,20.16,5.03
2025,2,16,6,654.4,20.28,4.66
2025,2,16,7,505.92,20.46,4.22
2025,2,16,8,239.8,20.58,3.83
2025,2,16,9,76.6,20.65,3.62
2025,2,16,10,3.92,20.71,3.62
2025,2,16,11,0.0,20.78,3.73
2025,2,16,12,0.0,20.85,3.8
2025,2,16,13,0.0,20.89,3.8
2025,2,16,14,0.0,20.87,3.94
2025,2,16,15,0.0,20.88,4.33
2025,2,16,16,0.0,20.86,4.87
2025,2,16,17,0.0,20.75,5.6
2025,2,16,18,0.0,20.64,6.4
2025,2,16,19,0.0,20.61,7.01
2025,2,16,20,0.0,20.63,7.59
2025,2,16,21,0.0,20.61,8.29
2025,2,16,22,0.0,20.63,8.87
2025,2,16,23,13.5,20.67,9.02
2025,2,17,0,65.8,20.71,8.91
2025,2,17,1,129.75,20.77,8.67
2025,2,17,2,215.57,20.8,8.33
2025,2,17,3,322.4,20.76,8.13
2025,2,17,4,428.58,20.71,7.98
2025,2,17,5,497.7,20.7,7.77
2025,2,17,6,585.03,20.66,7.48
2025,2,17,7,468.05,20.61,7.23
2025,2,17,8,265.27,20.55,6.99
2025,2,17,9,93.0,20.49,6.82
2025,2,17,10,2.78,20.44,6.84
2025,2,17,11,0.0,20.4,7.16
2025,2,17,12,0.0,20.36,7.59
2025,2,17,13,0.0,20.31,7.95
2025,2,17,14,0.0,20.27,8.18
2025,2,17,15,0.0,20.26,7.98
2025,2,17,16,0.0,20.26,7.6
2025,2,17,17,0.0,20.24,7.38
2025,2,17,18,0.0,20.19,7.31
2025,2,17,19,0.0,20.13,7.36
2025,2,17,20,0.0,20.08,7.53
2025,2,17,21,0.0,20.07,7.79
2025,2,17,22,0.0,20.11,8.04
2025,2,17,23,30.98,20.15,8.26
2025,2,18,0,161.23,20.23,8.42
2025,2,18,1,378.02,20.34,8.5
2025,2,18,2,545.28,20.43,8.47
2025,2,18,3,642.65,20.4,8.51
2025,2,18,4,607.38,20.28,8.57
2025,2,18,5,621.58,20.14,8.42
2025,2,18,6,468.38,19.99,8.17
2025,2,18,7,400.88,19.87,7.98
2025,2,18,8,234.98,19.79,7.92
2025,2,18,9,81.72,19.76,8.11
2025,2,18,10,3.83,19.74,8.39
2025,2,18,11,0.0,19.75,8.59
2025,2,18,12,0.0,19.78,8.7
2025,2,18,13,0.0,19.81,8.69
2025,2,18,14,0.0,19.81,8.61
2025,2,18,15,0.0,19.85,8.35
2025,2,18,16,0.0,19.91,8.09
2025,2,18,17,0.0,19.93,7.97
2025,2,18,18,0.0,19.92,7.95
2025,2,18,19,0.0,19.89,7.89
2025,2,18,20,0.0,19.85,7.85
2025,2,18,21,0.0,19.75,8.17
2025,2,18,22,0.0,19.65,8.66
2025,2,18,23,10.43,19.64,9.0
2025,2,19,0,49.75,19.72,9.17
2025,2,19,1,110.2,19.78,9.16
2025,2,19,2,148.45,19.84,8.99
2025,2,19,3,192.93,19.9,8.61
2025,2,19,4,299.77,19.94,8.21
2025,2,19,5,392.12,19.95,7.86
2025,2,19,6,336.17,19.94,7.6
2025,2,19,7,341.42,19.93,7.45
2025,2,19,8,199.68,19.93,7.4
2025,2,19,9,74.78,19.94,7.54
2025,2,19,10,3.78,19.96,7.73
2025,2,19,11,0.0,20.05,7.88
2025,2,19,12,0.0,20.17,7.85
2025,2,19,13,0.0,20.27,7.6
2025,2,19,14,0.0,20.35,7.3
2025,2,19,15,0.0,20.42,7.2
2025,2,19,16,0.0,20.5,7.36
2025,2,19,17,0.0,20.54,7.67
2025,2,19,18,0.0,20.56,7.99
2025,2,19,19,0.0,20.56,8.34
2025,2,19,20,0.0,20.57,8.68
2025,2,19,21,0.0,20.59,8.88
2025,2,19,22,0.0,20.67,8.9
2025,2,19,23,18.27,20.76,8.84
2025,2,20,0,95.85,20.85,8.75
2025,2,20,1,197.18,20.93,8.58
2025,2,20,2,326.73,20.96,8.26
2025,2,20,3,547.95,20.9,8.01
2025,2,20,4,639.67,20.79,7.96
2025,2,20,5,515.53,20.69,7.99
2025,2,20,6,501.77,20.63,7.94
2025,2,20,7,346.52,20.6,7.86
2025,2,20,8,200.93,20.58,7.81
2025,2,20,9,71.65,20.56,7.79
2025,2,20,10,3.62,20.53,7.8
2025,2,20,11,0.0,20.5,7.77
2025,2,20,12,0.0,20.47,7.69
2025,2,20,13,0.0,20.49,7.57
2025,2,20,14,0.0,20.49,7.4
2025,2,20,15,0.0,20.51,7.18
2025,2,20,16,0.0,20.54,7.0
2025,2,20,17,0.0,20.55,6.88
2025,2,20,18,0.0,20.51,6.91
2025,2,20,19,0.0,20.44,7.26
2025,2,20,20,0.0,20.35,7.76
2025,2,20,21,0.0,20.24,8.25
2025,2,20,22,0.0,20.13,8.7
2025,2,20,23,29.5,20.03,9.08
2025,2,21,0,124.43,19.96,9.34
2025,2,21,1,252.15,19.87,9.39
2025,2,21,2,320.67,19.75,9.23
2025,2,21,3,364.67,19.52,8.99
2025,2,21,4,323.95,19.27,8.8
2025,2,21,5,280.08,19.09,8.63
2025,2,21,6,247.07,19.01,8.55
2025,2,21,7,182.3,18.97,8.58
2025,2,21,8,100.78,18.93,8.67
2025,2,21,9,38.03,18.96,8.74
2025,2,21,10,1.77,19.06,8.82
2025,2,21,11,0.0,19.18,8.95
2025,2,21,12,0.0,19.29,9.05
2025,2,21,13,0.0,19.36,9.03
2025,2,21,14,0.0,19.42,8.97
2025,2,21,15,0.0,19.51,9.02
2025,2,21,16,0.0,19.55,9.07
2025,2,21,17,0.0,19.56,9.15
2025,2,21,18,0.0,19.56,9.23
2025,2,21,19,0.0,19.55,9.27
2025,2,21,20,0.0,19.55,9.23
2025,2,21,21,0.0,19.58,9.37
2025,2,21,22,0.0,19.64,9.63
2025,2,21,23,16.95,19.73,9.7
2025,2,22,0,60.5,19.84,9.61
2025,2,22,1,118.55,19.9,9.4
2025,2,22,2,110.25,19.89,9.14
2025,2,22,3,138.25,19.85,8.88
2025,2,22,4,121.55,19.8,8.72
2025,2,22,5,98.9,19.74,8.62
2025,2,22,6,109.45,19.7,8.59
2025,2,22,7,94.78,19.68,8.64
2025,2,22,8,61.55,19.68,8.75
2025,2,22,9,26.85,19.7,8.89
2025,2,22,10,1.62,19.73,8.99
2025,2,22,11,0.0,19.8,8.97
2025,2,22,12,0.0,19.88,8.89
2025,2,22,13,0.0,19.92,8.79
2025,2,22,14,0.0,19.94,8.72
2025,2,22,15,0.0,19.99,8.75
2025,2,22,16,0.0,20.04,8.92
2025,2,22,17,0.0,20.0,9.19
2025,2,22,18,0.0,19.92,9.57
2025,2,22,19,0.0,19.83,10.02
2025,2,22,20,0.0,19.76,10.51
2025,2,22,21,0.0,19.66,10.91
2025,2,22,22,0.0,19.53,11.12
2025,2,22,23,21.05,19.38,11.18
2025,2,23,0,61.95,19.2,11.12
2025,2,23,1,100.03,19.07,10.94
2025,2,23,2,114.53,18.97,10.71
2025,2,23,3,150.82,18.73,10.56
2025,2,23,4,121.0,18.45,10.48
2025,2,23,5,199.52,18.32,10.45
2025,2,23,6,228.23,18.22,10.48
2025,2,23,7,219.38,18.19,10.54
2025,2,23,8,123.85,18.31,10.61
2025,2,23,9,47.17,18.6,10.66
2025,2,23,10,2.05,18.94,10.71
2025,2,23,11,0.0,19.24,10.79
2025,2,23,12,0.0,19.47,11.07
2025,2,23,13,0.0,19.5,11.56
2025,2,23,14,0.0,19.24,12.11
2025,2,23,15,0.0,18.9,12.36
2025,2,23,16,0.0,18.46,12.49
2025,2,23,17,0.0,17.9,12.52
2025,2,23,18,0.0,17.41,12.41
2025,2,23,19,0.0,17.17,12.23
2025,2,23,20,0.0,17.19,12.07
2025,2,23,21,0.0,17.21,12.17
2025,2,23,22,0.0,17.26,12.28
2025,2,23,23,29.35,17.44,12.27
2025,2,24,0,114.55,17.63,12.13
2025,2,24,1,203.35,17.78,11.86
2025,2,24,2,336.38,17.88,11.58
2025,2,24,3,415.77,17.88,11.29
