"ArchiveBatch","Section","FileName","Extension","Bytes","Modified","SHA256","RelativePath"
"2026-07-23_V4前研发资料","01_模块研发源资料","DATA_UPDATE_GUIDE.md",".md","3384","2026-07-19 03:43:42","6DCC5F5C795CDDC9A41FCDCC69084CFFE84006443E3F034E212160CBEE22FA8B","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\DATA_UPDATE_GUIDE.md"
"2026-07-23_V4前研发资料","01_模块研发源资料","base_case.zip",".zip","1242700","2026-07-20 17:14:02","F24DB84ABEB59CE7BF9A6B12AAC4DAD78FCA3E87DF0E01B24E8F8B18B31F2FB2","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\outputs\base_case.zip"
"2026-07-23_V4前研发资料","01_模块研发源资料","README.md",".md","2722","2026-07-19 03:43:42","7E579784EE910670B91B53B8AA0A24E75B63664B3FFFD270DBBE7CB2121468A9","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\README.md"
"2026-07-23_V4前研发资料","01_模块研发源资料","requirements.txt",".txt","62","2026-07-19 03:43:42","F9751CDB31270389DAE9EF03DF34516E7ADAF2854169F173CFEC20BAA7CE2895","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\requirements.txt"
"2026-07-23_V4前研发资料","01_模块研发源资料","run_linux_mac.sh",".sh","206","2026-07-19 03:43:42","5E0A46A7845C1804B16AC469D60DF1DC9ACCC9BA2CC0563C219A18DCAFFCDB70","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\run_linux_mac.sh"
"2026-07-23_V4前研发资料","01_模块研发源资料","run_windows.bat",".bat","285","2026-07-19 03:59:12","16A0C7C36DBD5A155D1F7472D59B668E6B122F9E685DDD1F2DEF1A9F8FD5BEA0","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\run_windows.bat"
"2026-07-23_V4前研发资料","01_模块研发源资料","check_data.py",".py","1041","2026-07-19 03:43:42","F29CAE608B567CDD98A7032C5FA669E2E012E7A26C657D312C24AFD41E9FE7E3","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\scripts\check_data.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","plot_results.py",".py","12236","2026-07-19 04:00:50","B572B5E4657024AC648AEEE86DDE91EDF95A9D1897517695EBF6CB41E646FF4D","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\scripts\plot_results.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","run_model.py",".py","1590","2026-07-19 03:43:42","5A5084EBD2222AA2489B88382026FB79976D59E4F5EA27E10B8334809992E553","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\scripts\run_model.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","__init__.py",".py","76","2026-07-19 03:43:42","BC1E489A4EF5601DD7B798FC2AAB75A2C67BE01DB0128F7410FC4538AE09DF39","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\src\udc_dc_only\__init__.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","config.py",".py","1438","2026-07-19 03:43:42","2166FA8255819B89D2999282C187AE0662CD0F3E219C5D640231D75439D233FD","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\src\udc_dc_only\config.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","data_loader.py",".py","19234","2026-07-19 03:43:42","CF2B79D515105E795C2D7D359AF668B5A2CAEAB208E1FB6E4D6740210A2653F3","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\src\udc_dc_only\data_loader.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","model.py",".py","13927","2026-07-19 03:43:42","CF8837BE0A0106EAB030303B5B79AEFB6E8324561F9D0A4E72791749054015CF","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\src\udc_dc_only\model.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","pue.py",".py","3206","2026-07-19 03:43:42","FA5AC234CB714689495257AF18E269111DDFA7C8832D06390C9EF049AA8B55CD","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\src\udc_dc_only\pue.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","reporting.py",".py","2752","2026-07-19 03:43:42","41120B40C5E23AFF9398B038014763B8AA8A590EE01C3883CD4A3D454604C379","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\src\udc_dc_only\reporting.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_smoke.py",".py","841","2026-07-19 03:43:42","0EF9655F7E12A418EED573D243C9E336622D6A6EA0D764DBBE040981C7E10D85","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\tests\test_smoke.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","green_compute_v1_168h.csv",".csv","19484","2026-07-18 16:18:42","1562FADA37AD42DEDFF32187CB2ABBDC38C12BF818F2D2AFCCD7E8ADB976474F","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\01_Workload\green_compute_v1_168h.csv"
"2026-07-23_V4前研发资料","01_模块研发源资料","task_type_parameters.csv",".csv","179","2026-07-19 02:04:54","63A6933CDC549F8E9BA5F2C45C21EB9E2D438764B88F10813C26CCBC7C546939","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\01_Workload\task_type_parameters.csv"
"2026-07-23_V4前研发资料","01_模块研发源资料","it_system_parameters.csv",".csv","716","2026-07-19 03:42:08","A130A09204864AAA1B46144B88FF14BB5390687BD3A3EF5DD758318F77CDA74B","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\02_IT_System\it_system_parameters.csv"
"2026-07-23_V4前研发资料","01_模块研发源资料","cmems_mod_glo_phy_my_0.083deg_P1D-m_1784401380657.nc",".nc","60449","2026-07-19 03:03:00","6CEFDD2861FB68DAF5BB703C01D6D972D36C36A4C68AD4A4336ED0D534E0C974","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\03_Cooling_PUE\cmems_mod_glo_phy_my_0.083deg_P1D-m_1784401380657.nc"
"2026-07-23_V4前研发资料","01_模块研发源资料","cooling_parameters.csv",".csv","1120","2026-07-19 02:07:08","518DA94C40FF3BF7F4F847AE1A7B9D60F24B615296E9B15B9F749FCE7175F5F3","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\03_Cooling_PUE\cooling_parameters.csv"
"2026-07-23_V4前研发资料","01_模块研发源资料","compute_price.csv",".csv","226","2026-07-19 03:42:52","16BDEA79594495D4627C9D719D34D496ADF3590F92DA2DB8CA6748E43B8C8F3A","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\04_Economics_Interface\compute_price.csv"
"2026-07-23_V4前研发资料","01_模块研发源资料","power_interface.csv",".csv","729","2026-07-19 02:14:34","BB32B32D4C02A3A3ACD1243D4AADA10B33F395CD11E77E1FD09907777F497B5C","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\04_Economics_Interface\power_interface.csv"
"2026-07-23_V4前研发资料","01_模块研发源资料","data_stream-oper_stepType-instant.nc",".nc","92653","2026-07-18 19:06:34","F631ED52A374D8AFB530E1BC24AADB368B7BD03C1A1B92D46F94508D2C9F09E5","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\DC_model_v2_1\UDC_data\data_stream-oper_stepType-instant.nc"
"2026-07-23_V4前研发资料","01_模块研发源资料","绿色算力负荷模型(1).md",".md","24671","2026-07-17 14:12:06","B3E5590BD5DBC9181FDDDE733EDF721ABF5C69CEE6A888142AE720B4F6D0EAA3","2026-07-23_V4前研发资料\01_模块研发源资料\4.6算力负荷\绿色算力负荷模型(1).md"
"2026-07-23_V4前研发资料","01_模块研发源资料",".gitignore",".gitignore","114","2026-07-17 17:16:13","C21ADF3447817C4F61F5B0DAFA61842CB184E093CA8DDB8E6C08CB61056730A1","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\.gitignore"
"2026-07-23_V4前研发资料","01_模块研发源资料","parameters.yaml",".yaml","4389","2026-07-17 17:16:13","EFF72EB447EE7F9C6A27275A9AA6C426DF1DA8DEC91794D2BDAA4F8C1AA3EBDE","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\configs\parameters.yaml"
"2026-07-23_V4前研发资料","01_模块研发源资料","run_example.py",".py","1765","2026-07-17 17:16:13","DACF04757C08D6DD6B27C53EC2DA4C68C0AC95B7320D66353811C9578AB7B828","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\examples\run_example.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","pyproject.toml",".toml","479","2026-07-17 17:16:13","2ADE356122C3EEA684A9594D008A0CA9D058B35FA25B97323CC8F61FBEDB2EAD","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\pyproject.toml"
"2026-07-23_V4前研发资料","01_模块研发源资料","README.md",".md","3636","2026-07-19 12:53:23","C282CA5099A79724BABBC97FF900D40F45351E0C99CA2C96FE99695CA16B9EE4","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\README.md"
"2026-07-23_V4前研发资料","01_模块研发源资料","__init__.py",".py","1531","2026-07-17 17:16:13","2E672AF66020B78F446F0A6EDE391F1745788E90FDE2A2050942F7E67AF4D118","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\__init__.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","balance.py",".py","5935","2026-07-17 17:16:13","655BCCC76625A6CA278EC66E0A5D3B7C6AB98F1098F85612B92B7432C4538C26","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\balance.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","compute_load.py",".py","3824","2026-07-17 17:16:13","84F21CB3098F6C0997FA011A609318057D8B52A7B48A2B272157AD5A549B2B91","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\compute_load.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","constraints.py",".py","4811","2026-07-17 17:16:13","B9D9BF4D13956C8F48E89ED05D366B70F4E3C2F179AE04081186CBCE50C9EA35","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\constraints.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","hydrogen_output.py",".py","6465","2026-07-17 17:16:13","46F52FE352D3C820A19229AC9D5F61067985112F01F15193D08BD87226DE3EB0","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\hydrogen_output.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","marine_load.py",".py","3018","2026-07-17 17:16:13","20A3CE235DD069ACE23E11396D279C2021EB755A6E2B8470783D46D0F8FAD66D","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\marine_load.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","objectives.py",".py","3022","2026-07-17 17:16:13","5DEF181C53527CF147F781EDF865C308BBA72DD590C7C1BB24A971D3137D609B","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\objectives.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","parameters.py",".py","4581","2026-07-17 17:16:13","CA1D75F28AF5309384838CDA1079D31FF726B4D98B810E9B781B22C887A80286","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\parameters.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","power_export.py",".py","4007","2026-07-17 17:16:13","BCCC111556311094E90338457EF98906E3A21BC00B75C3F7045847D60C9939A0","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\power_export.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","scenario.py",".py","3248","2026-07-17 17:16:13","E5931033522AC85A2E4990D175DB059C04DC16256383FDC87C7F2B4A57CF073A","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\src\bluehub_submodules\scenario.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_compute_load.py",".py","1685","2026-07-17 17:16:13","A05592A5F97CA9F3A06DA4A28C6E50276E599F48B8579BF760CE6E2A6C3FE5CC","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_compute_load.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_constraints.py",".py","898","2026-07-17 17:16:13","340A3C31181FECFC238E901C5A673734293A6B65066CB4340887939CB5EBDFC3","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_constraints.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_hydrogen_output.py",".py","1859","2026-07-17 17:16:13","273120646B10A001E40ECAEBEC051B0B882DCA41825AC9A608BF27041B4E8881","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_hydrogen_output.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_integrated_balance.py",".py","2681","2026-07-17 17:16:13","3F5B3F27703BE106A48F8572FE04C0C094E2420F6D7CB0919B1701F9C86DA52D","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_integrated_balance.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_marine_load.py",".py","1044","2026-07-17 17:16:13","6949EBB4080DFD6919EB98682D2F7C7CB472A6A712ECB0C669B54D25E673F8F9","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_marine_load.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_parameters.py",".py","1977","2026-07-17 17:16:13","CD78DB5F0069BF2D492788B32A3111B2065DA9C88988F5ADB72B98415E5B4070","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_parameters.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","test_power_export.py",".py","1114","2026-07-17 17:16:13","2FBC2DD61CD40DE771F2CD74A97114D64995F7DB20222C49CDE95E576F5DAD36","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\tests\test_power_export.py"
"2026-07-23_V4前研发资料","01_模块研发源资料","uv.lock",".lock","15872","2026-07-17 17:16:13","5A95C6DA871E400E6F428A8C32C41B849923BB98655717D78419D041F164EB47","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\uv.lock"
"2026-07-23_V4前研发资料","01_模块研发源资料","目标函数与约束条件.md",".md","3866","2026-07-17 17:16:13","A50B8863C5C31CE873D9D1245536C50071443145193B96B62C4741B5E769DCCE","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\submodules\目标函数与约束条件.md"
"2026-07-23_V4前研发资料","01_模块研发源资料","工程使用说明.md",".md","3764","2026-07-19 12:51:07","905F0D835BA65CFF3D5BAE1A4B3361E3C2080723828F1131EA56C9BC14DB5B7C","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\工程使用说明.md"
"2026-07-23_V4前研发资料","01_模块研发源资料","企业调研问题清单.md",".md","15021","2026-07-17 17:16:13","2F30952685B0CB1840E9C84BA8CDC77A62608642099D41DBAC6F4E32331B1165","2026-07-23_V4前研发资料\01_模块研发源资料\4.7用能与外送\企业调研问题清单.md"
"2026-07-23_V4前研发资料","03_大体量数据压缩包","4.6_large_historical_csv.zip",".zip","70963253","2026-07-23 09:38:12","3FC4E3A38B64A4A77D571E9775AB50CD0E91F291BD34CAAD7859A86C7B0EE0F2","2026-07-23_V4前研发资料\03_大体量数据压缩包\4.6_large_historical_csv.zip"
"2026-07-23_V4前研发资料","03_大体量数据压缩包","4.6_large_historical_csv_sha256.csv",".csv","799","2026-07-23 09:38:18","61445C06F5B252B10F4D74AAB83F3299476379A2E8E263546C1BFEB4274C4D9E","2026-07-23_V4前研发资料\03_大体量数据压缩包\4.6_large_historical_csv_sha256.csv"
"2026-07-23_V4前研发资料","","README.md",".md","1168","2026-07-23 09:42:03","28C6DEAE9E480EF9F31C5DACF75F265346E5F29997877745EA225168F26EE3D5","2026-07-23_V4前研发资料\README.md"
"2026-07-31_V4与external归档","external","_FETCH_PROVENANCE.md",".md","861","2026-07-29 11:12:16","83C9E1BD0B04115B5F47EC4E9491BBFB1D0C880D20525AFE3DCC07A027CD2E5D","2026-07-31_V4与external归档\external\Blue-Ocean-Hub-_Collaborative-Model\_FETCH_PROVENANCE.md"
"2026-07-31_V4与external归档","external","run_v4_2_product_mix_scenarios.m",".m","15080","2026-07-29 11:13:44","AD57EA50AFDE4673614D7CC832E9E999D9626869599380D18F4A63B889713A2E","2026-07-31_V4与external归档\external\Blue-Ocean-Hub-_Collaborative-Model\V4_2\chapter5_preparation\run_v4_2_product_mix_scenarios.m"
"2026-07-31_V4与external归档","external","v4_2_product_mix_report.md",".md","4870","2026-07-29 11:12:21","C9894FCD1EF10B74F4206CA6B74EF0FDAA09731644EEA76B2BE929F432E57416","2026-07-31_V4与external归档\external\Blue-Ocean-Hub-_Collaborative-Model\V4_2\outputs\product_mix_scenarios\v4_2_product_mix_report.md"
"2026-07-31_V4与external归档","V4整合","build_v4_snapshot.ps1",".ps1","8832","2026-07-25 20:32:59","2596F255F348E1100692CCF6BB901366A4383CD6C84850CA8E7F4AC8F21353A7","2026-07-31_V4与external归档\V4整合\build_v4_snapshot.ps1"
"2026-07-31_V4与external归档","V4整合","render_v4_results.cpython-314.pyc",".pyc","32692","2026-07-27 10:40:24","2B1BCC5C44F10D3C2233183E2C9160834932EF260A5CD0AA5FC0CC4B35FE7584","2026-07-31_V4与external归档\V4整合\chapter5_preparation\__pycache__\render_v4_results.cpython-314.pyc"
"2026-07-31_V4与external归档","V4整合","figure_ch5_all_channel_48h.png",".png","113013","2026-07-27 10:51:04","AD39BB1D9DE7ADB10B989965DEA430AB5395D6E6FF333029287418DCF3441D99","2026-07-31_V4与external归档\V4整合\chapter5_preparation\assets\figure_ch5_all_channel_48h.png"
"2026-07-31_V4与external归档","V4整合","chapter5_readiness_report.csv",".csv","3369","2026-07-26 00:11:27","2B13499FC144B21EF44B0EBD2C2860205F307FC8F0C31A83679EA2FCF089391C","2026-07-31_V4与external归档\V4整合\chapter5_preparation\chapter5_readiness_report.csv"
"2026-07-31_V4与external归档","V4整合","render_v4_results.py",".py","19810","2026-07-26 18:57:02","CF1D2AA81CEBAD7AE8686727C7B7C572FE94F1919A0AF1F90CB73F3A0A5EF9AC","2026-07-31_V4与external归档\V4整合\chapter5_preparation\render_v4_results.py"
"2026-07-31_V4与external归档","V4整合","render_validation_figures.py",".py","287","2026-07-26 16:36:31","3525BC0F26D12DE6CA021BE056DBFB536EEDFFC0B3CA95802713B6C4D7AB5D5E","2026-07-31_V4与external归档\V4整合\chapter5_preparation\render_validation_figures.py"
"2026-07-31_V4与external归档","V4整合","run_all_channel_validation_v4.m",".m","5337","2026-07-27 10:13:49","EC29A5ECEDC08391F3B687D5B37DD8844AC20289E68B50A94B3F4F1EA5C56185","2026-07-31_V4与external归档\V4整合\chapter5_preparation\run_all_channel_validation_v4.m"
"2026-07-31_V4与external归档","V4整合","run_chapter5_readiness_audit.m",".m","7374","2026-07-26 00:00:57","D71D40984EB7788F48879058C71D6AF9A01FBCA1D38C53A79EA8C52B55ECCD8E","2026-07-31_V4与external归档\V4整合\chapter5_preparation\run_chapter5_readiness_audit.m"
"2026-07-31_V4与external归档","V4整合","第5章典型场景验证与四方案对比准备.md",".md","17659","2026-07-27 10:49:44","5164DACD57318EBE6DEEFC17DCA54CC695C0DEAF99ABA03A9B02F932ED343F62","2026-07-31_V4与external归档\V4整合\chapter5_preparation\第5章典型场景验证与四方案对比准备.md"
"2026-07-31_V4与external归档","V4整合","v4_apply_unified_capacity_case_4_2.m",".m","4286","2026-07-27 10:49:20","608150EDD9ED117A058C0AAD389962C4E0AC12AE521C7C1AD00699C6A927A670","2026-07-31_V4与external归档\V4整合\integration\common\v4_apply_unified_capacity_case_4_2.m"
"2026-07-31_V4与external归档","V4整合","v4_fill_port.m",".m","933","2026-07-20 19:49:04","A3FD70C296B0F2C414A700B1E275685103EF4BE2962CA049D692699F3BFA078A","2026-07-31_V4与external归档\V4整合\integration\common\v4_fill_port.m"
"2026-07-31_V4与external归档","V4整合","4.1系统边界与统一建模口径_V2.0_冻结版.md",".md","12460","2026-07-25 20:41:16","DF1272C96894B05AECD721A4661A95DC4937B1CE30E37001062F658E42AD2A1E","2026-07-31_V4与external归档\V4整合\library\4.1边界与口径\4.1系统边界与统一建模口径_V2.0_冻结版.md"
"2026-07-31_V4与external归档","V4整合","蓝海枢纽_4.1边界与口径冻结表_V1.0.docx",".docx","42250","2026-07-19 12:33:24","4D048778D676F10BA5B76254031E20518A6FFC95E0FE2B674A9379C2A6F66723","2026-07-31_V4与external归档\V4整合\library\4.1边界与口径\蓝海枢纽_4.1边界与口径冻结表_V1.0.docx"
"2026-07-31_V4与external归档","V4整合","4.1-4.2公共标准冻结说明_V2.0.md",".md","3128","2026-07-20 18:25:09","5D232EB67C838EFB0092DFB6E24E24AF8B609D465DA7A21A74BB7E885A825226","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\4.1-4.2公共标准冻结说明_V2.0.md"
"2026-07-31_V4与external归档","V4整合","4.2第四章全量变量与接口字典_V2.0_冻结版.md",".md","17601","2026-07-25 20:41:14","A14A25520DB4F59BBB5D7C45AED7065C453E24D59762BBFCA8B56DC4E3F701FC","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\4.2第四章全量变量与接口字典_V2.0_冻结版.md"
"2026-07-31_V4与external归档","V4整合","4.2冻结标准验收结果_V2.mat",".mat","1104","2026-07-20 18:23:22","BC583724C605B562117F367D474AC7520966AD24A9CBD53BBFD8AF841915DDB6","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\4.2冻结标准验收结果_V2.mat"
"2026-07-31_V4与external归档","V4整合","4.2算力接口语义增补_V2.0.md",".md","1540","2026-07-24 10:40:56","635E2188ADD6EFB50E3B162CBE034D6B33539F9EFEC6F768EA598029C8FE5A13","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\4.2算力接口语义增补_V2.0.md"
"2026-07-31_V4与external归档","V4整合","4.3-4.7去重与验收清单.md",".md","21198","2026-07-20 18:44:44","0108F9AFF20B83DBEE4D2895C649714225844B472284A0A09EA4649B7033F349","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\4.3-4.7去重与验收清单.md"
"2026-07-31_V4与external归档","V4整合","common_config_4_2.m",".m","14929","2026-07-26 13:43:47","635196E03D93B7C4567AA6707A0861747E9D00A6A42293ED607B624192CC1F15","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\common_config_4_2.m"
"2026-07-31_V4与external归档","V4整合","common_dispatch_port_4_2.m",".m","847","2026-07-20 18:11:19","49ABF6A4CDB069E16E6C7766B4CA27BF4AA8249945B7599736CF66041B6B355A","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\common_dispatch_port_4_2.m"
"2026-07-31_V4与external归档","V4整合","common_packet_4_2.m",".m","1656","2026-07-20 18:11:59","9D0405E23F3DDECC80F3A8D7BB84D29745465DB3065C4893EBCDFABB90D6A69C","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\common_packet_4_2.m"
"2026-07-31_V4与external归档","V4整合","demo_validate_common_schema_4_2.m",".m","867","2026-07-19 19:27:32","90E84D8752CBB9169A28980D70353048BEA0527FF1D6E9018FF13A9126F72C1F","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\demo_validate_common_schema_4_2.m"
"2026-07-31_V4与external归档","V4整合","MATLAB校验报告.md",".md","1169","2026-07-20 18:26:02","C34FB17E7EEB5788FA2E063132800C41130264705581CFFFF5290B4F73A80F9E","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\MATLAB校验报告.md"
"2026-07-31_V4与external归档","V4整合","run_all_tests_4_2.m",".m","4686","2026-07-20 18:16:33","B07F80AAA3D11797E846655E54B7300DEB9B198C8374FF1785EA4084CF8950F7","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\run_all_tests_4_2.m"
"2026-07-31_V4与external归档","V4整合","validate_common_schema_4_2.m",".m","13488","2026-07-26 13:43:50","98204A9FE939A50C36896AB565D9C5158EDF069F2413E352329134580706DCBC","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\validate_common_schema_4_2.m"
"2026-07-31_V4与external归档","V4整合","validate_module_packet_4_2.m",".m","8016","2026-07-20 18:15:58","7F01121A77D8BB0EFC809F6065F9D5317A6F77B8652741FCDE9D6C8A20B34DB7","2026-07-31_V4与external归档\V4整合\library\4.2变量与接口\validate_module_packet_4_2.m"
"2026-07-31_V4与external归档","V4整合","v4_module_compatibility.csv",".csv","1275","2026-07-20 21:25:30","1307345908D416C1430C591CCCD0A5E3C858D8CB94CE6A9EDBD7146E5D8D2128","2026-07-31_V4与external归档\V4整合\manifests\v4_module_compatibility.csv"
"2026-07-31_V4与external归档","V4整合","v4_modules_curated_manifest.csv",".csv","17435","2026-07-23 09:43:25","585E9DF8B90D6EA0C1B1BCA6D38F53AADCC77BDD7F9DA01D9D71A12C8546A106","2026-07-31_V4与external归档\V4整合\manifests\v4_modules_curated_manifest.csv"
"2026-07-31_V4与external归档","V4整合","v4_modules_curated_summary.csv",".csv","362","2026-07-23 09:43:25","068367105ABE17C2BEC9D466969A0779B80901954B51E6D7900E54497CE3C0B5","2026-07-31_V4与external归档\V4整合\manifests\v4_modules_curated_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_package_manifest.csv",".csv","26648","2026-07-26 17:00:56","CE7194648FFC4C09494512E7DB56D8388DBF46B20807BBB59E22B6C55B88B6B0","2026-07-31_V4与external归档\V4整合\manifests\v4_package_manifest.csv"
"2026-07-31_V4与external归档","V4整合","v4_snapshot_manifest.csv",".csv","22182","2026-07-23 09:43:24","BE582B711B688219EEC24470C68C4A5B220FC01D0EF3A4CAC6064542FFB2E234","2026-07-31_V4与external归档\V4整合\manifests\v4_snapshot_manifest.csv"
"2026-07-31_V4与external归档","V4整合","v4_snapshot_scope.csv",".csv","779","2026-07-23 09:43:24","F09D97AA41BFE081EC5947E7BBA84FDBD967857B38B3618913D763A7DF30F04A","2026-07-31_V4与external归档\V4整合\manifests\v4_snapshot_scope.csv"
"2026-07-31_V4与external归档","V4整合","v4_snapshot_summary.csv",".csv","317","2026-07-23 09:43:24","144604339DA8994306A6A2B8349BC3D857FAABC201F892866CD41F6347D573DE","2026-07-31_V4与external归档\V4整合\manifests\v4_snapshot_summary.csv"
"2026-07-31_V4与external归档","V4整合","demo_portfolio_comparison_4_3_v3.m",".m","1675","2026-07-17 11:12:25","5EA2E720978B655BA134907ED788C3D16A2C7AFF3491007563A38219055242A9","2026-07-31_V4与external归档\V4整合\modules\4.3_source\demos\demo_portfolio_comparison_4_3_v3.m"
"2026-07-31_V4与external归档","V4整合","demo_public_baseline_v2.m",".m","11543","2026-07-20 21:49:33","588D4119184B17FD62CEA1130D4A90E72C6E407BB42123EFD0425812F5E3E84F","2026-07-31_V4与external归档\V4整合\modules\4.3_source\demos\demo_public_baseline_v2.m"
